voltage,current,HTL
-5.980000019,3.915152938,polyTPD
-6.0,3.898771159,polyTPD
-6.019999981,4.121378098,polyTPD
-6.039999962,4.169008233,polyTPD
-6.059999943,4.229909839,polyTPD
-6.079999924,4.331827906,polyTPD
-6.099999905,4.395256016,polyTPD
-6.119999886,4.481060262,polyTPD
-6.139999866,4.642770707,polyTPD
-6.159999847,4.66333947,polyTPD
-6.179999828,4.76676117,polyTPD
-6.199999809,4.732764896,polyTPD
-6.21999979,4.743295982,polyTPD
-6.239999771,4.919935419,polyTPD
-6.260000229,5.080115326,polyTPD
-6.28000021,5.151803332,polyTPD
-6.300000191,5.167814651,polyTPD
-6.320000172,5.30936392,polyTPD
-6.340000153,5.36663921,polyTPD
-6.360000134,5.508097546,polyTPD
-6.380000114,5.670227953,polyTPD
-6.400000095,5.666920443,polyTPD
-6.420000076,5.698625081,polyTPD
-6.440000057,6.008805707,polyTPD
-6.460000038,6.043717236,polyTPD
-6.480000019,6.087801766,polyTPD
-6.5,6.183663597,polyTPD
-6.519999981,6.301090158,polyTPD
-6.539999962,6.481740899,polyTPD
-6.559999943,6.54007511,polyTPD
-6.579999924,6.641954166,polyTPD
-6.599999905,6.56449268,polyTPD
-6.619999886,6.649374138,polyTPD
-6.639999866,267.2652678,polyTPD
-6.659999847,344.5378104,polyTPD
-6.679999828,334.7957487,polyTPD
-6.699999809,294.4074473,polyTPD
-6.71999979,350.6588831,polyTPD
-6.739999771,346.0852107,polyTPD
-6.760000229,239.2211814,polyTPD
-6.78000021,348.2465778,polyTPD
-6.800000191,357.3378947,polyTPD
-6.820000172,370.0472734,polyTPD
-6.840000153,364.9274738,polyTPD
-6.860000134,376.6962219,polyTPD
-6.880000114,362.6242976,polyTPD
-6.900000095,354.8645336,polyTPD
-6.920000076,354.7692825,polyTPD
-6.940000057,356.5050844,polyTPD
-6.960000038,365.4496332,polyTPD
-6.980000019,352.6601898,polyTPD
-7.0,358.3854848,polyTPD
-7.019999981,359.1431548,polyTPD
-7.039999962,349.7091613,polyTPD
-7.059999943,334.9009864,polyTPD
-7.079999924,348.8718054,polyTPD
-7.099999905,353.3349025,polyTPD
-7.119999886,347.8303105,polyTPD
-7.139999866,338.0693776,polyTPD
-7.159999847,328.9301253,polyTPD
-7.179999828,302.3828521,polyTPD
-7.199999809,331.7579748,polyTPD
-7.21999979,285.7147837,polyTPD
-7.239999771,319.914913,polyTPD
-7.260000229,297.3308923,polyTPD
-7.28000021,306.2970672,polyTPD
-7.300000191,289.9708662,polyTPD
-7.320000172,315.8689441,polyTPD
-7.340000153,316.6603274,polyTPD
-7.360000134,316.3219552,polyTPD
-7.380000114,327.4063139,polyTPD
-7.400000095,327.3269724,polyTPD
-7.420000076,328.8530222,polyTPD
-7.440000057,305.0325965,polyTPD
-7.460000038,323.3159566,polyTPD
-7.480000019,315.9071686,polyTPD
-7.5,319.8406336,polyTPD
-7.519999981,322.3237746,polyTPD
-7.539999962,304.1811905,polyTPD
-7.559999943,300.5381967,polyTPD
-7.579999924,296.8516752,polyTPD
-7.599999905,303.9838699,polyTPD
-7.619999886,307.52872,polyTPD
-7.639999866,308.6345766,polyTPD
-7.659999847,310.6719037,polyTPD
-7.679999828,313.9110618,polyTPD
-7.699999809,309.8713604,polyTPD
-7.71999979,305.0287396,polyTPD
-7.739999771,306.3193131,polyTPD
-7.760000229,308.3115286,polyTPD
-7.78000021,309.2455474,polyTPD
-7.800000191,303.3143227,polyTPD
-7.820000172,302.4950115,polyTPD
-7.840000153,300.8705425,polyTPD
-7.860000134,305.8447793,polyTPD
-7.880000114,286.7596706,polyTPD
-7.900000095,298.0645946,polyTPD
-7.920000076,293.1394641,polyTPD
-7.940000057,293.7346631,polyTPD
-7.960000038,292.777744,polyTPD
-7.980000019,290.2667095,polyTPD
-8.0,292.178206,polyTPD
-8.020000458,295.2362974,polyTPD
-8.039999962,295.5344823,polyTPD
-8.06000042,294.7207154,polyTPD
-8.079999924,298.9605612,polyTPD
-8.100000381,304.5203548,polyTPD
-8.119999886,294.1927363,polyTPD
-8.140000343,302.9820801,polyTPD
-8.159999847,304.1094939,polyTPD
-8.180000305,302.3556818,polyTPD
-8.199999809,299.3916018,polyTPD
-8.220000267,305.619944,polyTPD
-8.239999771,299.7548371,polyTPD
-8.260000229,288.9457286,polyTPD
-8.279999733,296.0389069,polyTPD
-8.300000191,299.3575786,polyTPD
-8.319999695,289.0255178,polyTPD
-8.340000153,293.9001645,polyTPD
-8.359999657,301.0764723,polyTPD
-8.380000114,296.1849862,polyTPD
-8.399999619,292.7773307,polyTPD
-8.420000076,302.8635844,polyTPD
-8.43999958,301.5146068,polyTPD
-8.460000038,301.2150444,polyTPD
-8.479999542,298.7275988,polyTPD
-8.5,295.6272884,polyTPD
-8.520000458,291.2641947,polyTPD
-8.539999962,289.4526671,polyTPD
-8.56000042,283.3078677,polyTPD
-8.579999924,277.8107828,polyTPD
-8.600000381,282.2900133,polyTPD
-8.619999886,280.2450413,polyTPD
-8.640000343,284.2835202,polyTPD
-8.659999847,281.1897871,polyTPD
-8.680000305,279.1488441,polyTPD
-8.699999809,286.5429622,polyTPD
-8.720000267,299.4386075,polyTPD
-8.739999771,294.6453341,polyTPD
-8.760000229,295.5068298,polyTPD
-8.779999733,294.1049923,polyTPD
-8.800000191,289.1125386,polyTPD
-8.819999695,289.9782701,polyTPD
-8.840000153,294.1978673,polyTPD
-8.859999657,292.2414657,polyTPD
-8.880000114,302.3596075,polyTPD
-8.899999619,303.2194848,polyTPD
-8.920000076,296.0859815,polyTPD
-8.93999958,300.0398673,polyTPD
-8.960000038,298.04135,polyTPD
-8.979999542,291.8431741,polyTPD
-9.0,284.9367273,polyTPD
-9.020000458,280.4789506,polyTPD
-9.039999962,280.4569285,polyTPD
-9.06000042,273.9577956,polyTPD
-9.079999924,277.7916361,polyTPD
-9.100000381,286.4155475,polyTPD
-9.119999886,293.016285,polyTPD
-9.140000343,286.4159091,polyTPD
-9.159999847,285.8586762,polyTPD
-9.180000305,280.4234219,polyTPD
-9.199999809,279.0557797,polyTPD
-9.220000267,284.9672724,polyTPD
-9.239999771,274.0082966,polyTPD
-9.260000229,276.7163419,polyTPD
-9.279999733,272.8564847,polyTPD
-9.300000191,272.4080881,polyTPD
-9.319999695,261.9273653,polyTPD
-9.340000153,265.6838616,polyTPD
-9.359999657,252.8018359,polyTPD
-9.380000114,258.9652998,polyTPD
-9.399999619,250.324308,polyTPD
-9.420000076,245.0430017,polyTPD
-9.43999958,252.4639802,polyTPD
-9.460000038,248.6271265,polyTPD
-9.479999542,264.1790075,polyTPD
-9.5,262.823573,polyTPD
-9.520000458,263.813947,polyTPD
-9.539999962,257.7678424,polyTPD
-9.56000042,259.1936821,polyTPD
-9.579999924,255.3163657,polyTPD
-9.600000381,251.4946296,polyTPD
-9.619999886,251.7327574,polyTPD
-9.640000343,252.8097563,polyTPD
-9.659999847,253.3949515,polyTPD
-9.680000305,248.7175566,polyTPD
-9.699999809,253.2990461,polyTPD
-9.720000267,250.8780628,polyTPD
-9.739999771,249.7827093,polyTPD
-9.760000229,245.4543791,polyTPD
-9.779999733,252.1896597,polyTPD
-9.800000191,253.8341191,polyTPD
-9.819999695,251.6907105,polyTPD
-9.840000153,261.0831566,polyTPD
-9.859999657,252.0671005,polyTPD
-9.880000114,248.4562014,polyTPD
-9.899999619,247.5185323,polyTPD
-9.920000076,244.630419,polyTPD
-9.93999958,246.5097003,polyTPD
-9.960000038,251.2575865,polyTPD
-9.979999542,249.9713003,polyTPD
-10.0,253.5573192,polyTPD
2.0,-58.37955031,PTAA
1.980000019,-55.35073731,PTAA
1.960000038,-52.32192431,PTAA
1.940000057,-49.43992992,PTAA
1.919999957,-46.70475275,PTAA
1.899999976,-43.96957557,PTAA
1.879999995,-41.48024883,PTAA
1.860000014,-38.99092239,PTAA
1.840000033,-36.6283483,PTAA
1.820000052,-34.39252597,PTAA
1.799999952,-32.15670364,PTAA
1.779999971,-30.16323305,PTAA
1.75999999,-28.16976305,PTAA
1.74000001,-26.29620248,PTAA
1.720000029,-24.54255134,PTAA
1.700000048,-22.78890069,PTAA
1.679999948,-21.23911446,PTAA
1.659999967,-19.68932823,PTAA
1.639999986,-18.24165085,PTAA
1.620000005,-16.89608281,PTAA
1.600000024,-15.55051498,PTAA
1.580000043,-14.38152048,PTAA
1.559999943,-13.21252598,PTAA
1.539999962,-12.1334671,PTAA
1.519999981,-11.1443447,PTAA
1.5,-10.15522231,PTAA
1.480000019,-9.312407249,PTAA
1.460000038,-8.469592191,PTAA
1.440000057,-7.696229094,PTAA
1.419999957,-6.992317291,PTAA
1.399999976,-6.288405488,PTAA
1.379999995,-5.707433195,PTAA
1.360000014,-5.126461049,PTAA
1.340000033,-4.59911054,PTAA
1.320000052,-4.125381409,PTAA
1.299999952,-3.651652279,PTAA
1.279999971,-3.274621261,PTAA
1.25999999,-2.897590476,PTAA
1.24000001,-2.558946915,PTAA
1.220000029,-2.258690576,PTAA
1.200000048,-1.958434425,PTAA
1.179999948,-1.736071012,PTAA
1.159999967,-1.5137076,PTAA
1.139999986,-1.308422489,PTAA
1.120000005,-1.12021576,PTAA
1.100000024,-0.932009089,PTAA
1.080000043,-0.791729327,PTAA
1.059999943,-0.651449565,PTAA
1.039999962,-0.530691751,PTAA
1.019999981,-0.429456074,PTAA
1.0,-0.328220397,PTAA
0.980000019,-0.270485562,PTAA
0.959999979,-0.212750727,PTAA
0.939999998,-0.164841107,PTAA
0.920000017,-0.126756725,PTAA
0.899999976,-0.088672343,PTAA
0.879999995,-0.070966597,PTAA
0.860000014,-0.053260875,PTAA
0.839999974,-0.039796018,PTAA
0.819999993,-0.030572004,PTAA
0.800000012,-0.021347994,PTAA
0.779999971,-0.016567402,PTAA
0.75999999,-0.011786811,PTAA
0.74000001,-0.008006892,PTAA
0.720000029,-0.005227647,PTAA
0.699999988,-0.002448401,PTAA
0.680000007,-0.001168055,PTAA
0.660000026,1.1229e-05,PTAA
0.639999986,0.001132486,PTAA
0.620000005,0.001892533,PTAA
0.600000024,0.002652579,PTAA
0.579999983,0.003094375,PTAA
0.560000002,0.003536171,PTAA
0.540000021,0.003887362,PTAA
0.519999981,0.004147949,PTAA
0.5,0.004408535,PTAA
0.479999989,0.004585605,PTAA
0.460000008,0.004762674,PTAA
0.439999998,0.004919062,PTAA
0.419999987,0.005054769,PTAA
0.400000006,0.005190475,PTAA
0.379999995,0.005308205,PTAA
0.360000014,0.005425936,PTAA
0.340000004,0.005536841,PTAA
0.319999993,0.00564092,PTAA
0.300000012,0.005744999,PTAA
0.280000001,0.005834278,PTAA
0.25999999,0.005923557,PTAA
0.239999995,0.006013296,PTAA
0.219999999,0.006103494,PTAA
0.200000003,0.006193693,PTAA
0.180000007,0.006276159,PTAA
0.159999996,0.006358626,PTAA
0.140000001,0.006437649,PTAA
0.119999997,0.006513229,PTAA
0.100000001,0.006588809,PTAA
0.079999998,0.006658997,PTAA
0.059999999,0.006729184,PTAA
0.039999999,0.006797568,PTAA
0.02,0.006864148,PTAA
0.0,0.006930728,PTAA
-0.02,0.006987168,PTAA
-0.039999999,0.007043609,PTAA
-0.059999999,0.007104977,PTAA
-0.079999998,0.007171271,PTAA
-0.100000001,0.007237566,PTAA
-0.119999997,0.00729756,PTAA
-0.140000001,0.007357553,PTAA
-0.159999996,0.00741268,PTAA
-0.180000007,0.00746294,PTAA
-0.200000003,0.0075132,PTAA
-0.219999999,0.007568297,PTAA
-0.239999995,0.007623394,PTAA
-0.25999999,0.007675582,PTAA
-0.280000001,0.00772486,PTAA
-0.300000012,0.007774139,PTAA
-0.319999993,0.007821517,PTAA
-0.340000004,0.007868896,PTAA
-0.360000014,0.007914743,PTAA
-0.379999995,0.007959058,PTAA
-0.400000006,0.008003373,PTAA
-0.419999987,0.00804758,PTAA
-0.439999998,0.008091786,PTAA
-0.460000008,0.008135359,PTAA
-0.479999989,0.008178299,PTAA
-0.5,0.008221238,PTAA
-0.519999981,0.008262691,PTAA
-0.540000021,0.008304144,PTAA
-0.560000002,0.008344004,PTAA
-0.579999983,0.008382272,PTAA
-0.600000024,0.008420539,PTAA
-0.620000005,0.008459521,PTAA
-0.639999986,0.008498504,PTAA
-0.660000026,0.008537032,PTAA
-0.680000007,0.008575107,PTAA
-0.699999988,0.008613181,PTAA
-0.720000029,0.008649442,PTAA
-0.74000001,0.008685702,PTAA
-0.75999999,0.008722367,PTAA
-0.779999971,0.008759437,PTAA
-0.800000012,0.008796507,PTAA
-0.819999993,0.008832223,PTAA
-0.839999974,0.008867938,PTAA
-0.860000014,0.008903765,PTAA
-0.879999995,0.008939703,PTAA
-0.899999976,0.008975641,PTAA
-0.920000017,0.009009789,PTAA
-0.939999998,0.009043936,PTAA
-0.959999979,0.009079106,PTAA
-0.980000019,0.009115297,PTAA
-1.0,0.009151489,PTAA
-1.019999981,0.009186891,PTAA
-1.039999962,0.009222293,PTAA
-1.059999943,0.009258109,PTAA
-1.080000043,0.009294341,PTAA
-1.100000024,0.009330572,PTAA
-1.120000005,0.009367196,PTAA
-1.139999986,0.00940382,PTAA
-1.159999967,0.009439988,PTAA
-1.179999948,0.0094757,PTAA
-1.200000048,0.009511413,PTAA
-1.220000029,0.009548745,PTAA
-1.24000001,0.009586077,PTAA
-1.25999999,0.00962279,PTAA
-1.279999971,0.009658885,PTAA
-1.299999952,0.00969498,PTAA
-1.320000052,0.009734425,PTAA
-1.340000033,0.009773869,PTAA
-1.360000014,0.009812075,PTAA
-1.379999995,0.009849043,PTAA
-1.399999976,0.009886011,PTAA
-1.419999957,0.009923695,PTAA
-1.440000057,0.009961379,PTAA
-1.460000038,0.009998554,PTAA
-1.480000019,0.010035221,PTAA
-1.5,0.010071887,PTAA
-1.519999981,0.010111258,PTAA
-1.539999962,0.010150629,PTAA
-1.559999943,0.010189992,PTAA
-1.580000043,0.010229348,PTAA
-1.600000024,0.010268704,PTAA
-1.620000005,0.010313523,PTAA
-1.639999986,0.010358342,PTAA
-1.659999967,0.010403464,PTAA
-1.679999948,0.010448888,PTAA
-1.700000048,0.010494312,PTAA
-1.720000029,0.010553455,PTAA
-1.74000001,0.010612597,PTAA
-1.75999999,0.010681568,PTAA
-1.779999971,0.010760368,PTAA
-1.799999952,0.010839168,PTAA
-1.820000052,0.010912949,PTAA
-1.840000033,0.01098673,PTAA
-1.860000014,0.011005689,PTAA
-1.879999995,0.010969826,PTAA
-1.899999976,0.010933962,PTAA
-1.919999957,0.011066368,PTAA
-1.940000057,0.011198773,PTAA
-1.960000038,0.011256682,PTAA
-1.980000019,0.011240096,PTAA
-2.0,0.011223509,PTAA
-2.019999981,0.011377197,PTAA
-2.039999962,0.011530885,PTAA
-2.059999943,0.011602445,PTAA
-2.079999924,0.011591879,PTAA
-2.099999905,0.011581314,PTAA
-2.119999886,0.011616822,PTAA
-2.140000105,0.011652331,PTAA
-2.160000086,0.011706638,PTAA
-2.180000067,0.011779746,PTAA
-2.200000048,0.011852854,PTAA
-2.220000029,0.011937923,PTAA
-2.24000001,0.012022991,PTAA
-2.25999999,0.012075625,PTAA
-2.279999971,0.012095823,PTAA
-2.299999952,0.012116022,PTAA
-2.319999933,0.012148311,PTAA
-2.339999914,0.012180599,PTAA
-2.359999895,0.012241229,PTAA
-2.380000114,0.012330199,PTAA
-2.400000095,0.01241917,PTAA
-2.420000076,0.012534635,PTAA
-2.440000057,0.012650101,PTAA
-2.460000038,0.012729998,PTAA
-2.480000019,0.012774326,PTAA
-2.5,0.012818654,PTAA
-2.519999981,0.012876474,PTAA
-2.539999962,0.012934293,PTAA
-2.559999943,0.013000081,PTAA
-2.579999924,0.013073835,PTAA
-2.599999905,0.01314759,PTAA
-2.619999886,0.013294605,PTAA
-2.640000105,0.01344162,PTAA
-2.660000086,0.013603331,PTAA
-2.680000067,0.013779738,PTAA
-2.700000048,0.013956145,PTAA
-2.720000029,0.014198961,PTAA
-2.74000001,0.014441777,PTAA
-2.75999999,0.01462803,PTAA
-2.779999971,0.014757719,PTAA
-2.799999952,0.014887409,PTAA
-2.819999933,0.015019992,PTAA
-2.839999914,0.015152575,PTAA
-2.859999895,0.015441425,PTAA
-2.880000114,0.015886539,PTAA
-2.900000095,0.016331653,PTAA
-2.920000076,0.016108098,PTAA
-2.940000057,0.01588454,PTAA
-2.960000038,0.015926363,PTAA
-2.980000019,0.016233569,PTAA
-3.0,0.016540775,PTAA
-3.019999981,0.016984034,PTAA
-3.039999962,0.017427293,PTAA
-3.059999943,0.018334828,PTAA
-3.079999924,0.019706634,PTAA
-3.099999905,0.021078434,PTAA
-3.119999886,0.021225931,PTAA
-3.140000105,0.021373428,PTAA
-3.160000086,0.021375163,PTAA
-3.180000067,0.021231134,PTAA
-3.200000048,0.021087105,PTAA
-3.220000029,0.020986419,PTAA
-3.24000001,0.020885733,PTAA
-3.25999999,0.02081642,PTAA
-3.279999971,0.020778479,PTAA
-3.299999952,0.020740538,PTAA
-3.319999933,0.020819106,PTAA
-3.339999914,0.020897674,PTAA
-3.359999895,0.021182774,PTAA
-3.380000114,0.021674403,PTAA
-3.400000095,0.022166031,PTAA
-3.420000076,0.023214501,PTAA
-3.440000057,0.024262973,PTAA
-3.460000038,0.025599454,PTAA
-3.480000019,0.027223948,PTAA
-3.5,0.028848442,PTAA
-3.519999981,0.029176154,PTAA
-3.539999962,0.029503865,PTAA
-3.559999943,0.030143619,PTAA
-3.579999924,0.031095412,PTAA
-3.599999905,0.032047206,PTAA
-3.619999886,0.033033403,PTAA
-3.640000105,0.0340196,PTAA
-3.660000086,0.034549429,PTAA
-3.680000067,0.034622883,PTAA
-3.700000048,0.034696338,PTAA
-3.720000029,0.034177028,PTAA
-3.74000001,0.033657717,PTAA
-3.75999999,0.033638911,PTAA
-3.779999971,0.034120611,PTAA
-3.799999952,0.03460231,PTAA
-3.819999933,0.034512236,PTAA
-3.839999914,0.034422163,PTAA
-3.859999895,0.034744059,PTAA
-3.880000114,0.035477916,PTAA
-3.900000095,0.036211774,PTAA
-3.920000076,0.037256988,PTAA
-3.940000057,0.038302203,PTAA
-3.960000038,0.040922583,PTAA
-3.980000019,0.045118145,PTAA
-4.0,0.049313707,PTAA
-4.019999981,0.048414498,PTAA
-4.039999962,0.047515289,PTAA
-4.059999943,0.049123912,PTAA
-4.079999924,0.053240465,PTAA
-4.099999905,0.057356988,PTAA
-4.119999886,0.055423483,PTAA
-4.139999866,0.053489978,PTAA
-4.159999847,0.054450097,PTAA
-4.179999828,0.058303893,PTAA
-4.199999809,0.06215763,PTAA
-4.21999979,0.059711769,PTAA
-4.239999771,0.057265908,PTAA
-4.260000229,0.055951102,PTAA
-4.28000021,0.055767348,PTAA
-4.300000191,0.055583595,PTAA
-4.320000172,0.058410674,PTAA
-4.340000153,0.061237782,PTAA
-4.360000134,0.063739057,PTAA
-4.380000114,0.065914506,PTAA
-4.400000095,0.068089954,PTAA
-4.420000076,0.069571357,PTAA
-4.440000057,0.071052757,PTAA
-4.460000038,0.074831887,PTAA
-4.480000019,0.080908661,PTAA
-4.5,0.086985434,PTAA
-4.519999981,0.083396759,PTAA
-4.539999962,0.079808085,PTAA
-4.559999943,0.079584958,PTAA
-4.579999924,0.082727507,PTAA
-4.599999905,0.085870057,PTAA
-4.619999886,0.08897169,PTAA
-4.639999866,0.092073323,PTAA
-4.659999847,0.094391616,PTAA
-4.679999828,0.095926554,PTAA
-4.699999809,0.097461554,PTAA
-4.71999979,0.105503297,PTAA
-4.739999771,0.11354504,PTAA
-4.760000229,0.118860149,PTAA
-4.78000021,0.121448624,PTAA
-4.800000191,0.1240371,PTAA
-4.820000172,0.123929518,PTAA
-4.840000153,0.12382191,PTAA
-4.860000134,0.123673976,PTAA
-4.880000114,0.123485717,PTAA
-4.900000095,0.123297457,PTAA
-4.920000076,0.125635634,PTAA
-4.940000057,0.127973823,PTAA
-4.960000038,0.128712707,PTAA
-4.980000019,0.127852348,PTAA
-5.0,0.126991989,PTAA
-5.019999981,0.133131417,PTAA
-5.039999962,0.139270844,PTAA
-5.059999943,0.144881466,PTAA
-5.079999924,0.14996326,PTAA
-5.099999905,0.155045044,PTAA
-5.119999886,0.157966788,PTAA
-5.139999866,0.160888532,PTAA
-5.159999847,0.163728363,PTAA
-5.179999828,0.166486278,PTAA
-5.199999809,0.169244161,PTAA
-5.21999979,0.168669849,PTAA
-5.239999771,0.168095536,PTAA
-5.260000229,0.169933254,PTAA
-5.28000021,0.174183,PTAA
-5.300000191,0.178432747,PTAA
-5.320000172,0.181797596,PTAA
-5.340000153,0.185162436,PTAA
-5.360000134,0.192536556,PTAA
-5.380000114,0.20391988,PTAA
-5.400000095,0.215303204,PTAA
-5.420000076,0.218029535,PTAA
-5.440000057,0.220755825,PTAA
-5.460000038,0.223126662,PTAA
-5.480000019,0.225142059,PTAA
-5.5,0.227157456,PTAA
-5.519999981,0.235257038,PTAA
-5.539999962,0.24335662,PTAA
-5.559999943,0.250265147,PTAA
-5.579999924,0.255982572,PTAA
-5.599999905,0.261699958,PTAA
-5.619999886,0.258867486,PTAA
-5.639999866,0.256035014,PTAA
-5.659999847,0.257228252,PTAA
-5.679999828,0.262447275,PTAA
-5.699999809,0.267666308,PTAA
-5.71999979,0.273857749,PTAA
-5.739999771,0.280049191,PTAA
-5.760000229,0.283271129,PTAA
-5.78000021,0.283523563,PTAA
-5.800000191,0.283775998,PTAA
-5.820000172,0.282996059,PTAA
-5.840000153,0.28221611,PTAA
-5.860000134,0.281443808,PTAA
-5.880000114,0.280679155,PTAA
-5.900000095,0.279914501,PTAA
-5.920000076,0.281250867,PTAA
-5.940000057,0.282587243,PTAA
-5.960000038,0.2856353,PTAA
-5.980000019,0.290394973,PTAA
-6.0,0.295154646,PTAA
-6.019999981,0.297950051,PTAA
-6.039999962,0.300745457,PTAA
-6.059999943,0.302693112,PTAA
-6.079999924,0.303792985,PTAA
-6.099999905,0.304892863,PTAA
-6.119999886,0.306935271,PTAA
-6.139999866,0.308977679,PTAA
-6.159999847,0.314294658,PTAA
-6.179999828,0.322886269,PTAA
-6.199999809,0.331477808,PTAA
-6.21999979,0.332417959,PTAA
-6.239999771,0.33335811,PTAA
-6.260000229,0.33720656,PTAA
-6.28000021,0.343963308,PTAA
-6.300000191,0.350720057,PTAA
-6.320000172,0.349769384,PTAA
-6.340000153,0.348818637,PTAA
-6.360000134,0.355140968,PTAA
-6.380000114,0.368736238,PTAA
-6.400000095,0.382331508,PTAA
-6.420000076,0.397120278,PTAA
-6.440000057,0.411909055,PTAA
-6.460000038,0.421586013,PTAA
-6.480000019,0.42615135,PTAA
-6.5,0.430716686,PTAA
-6.519999981,0.422096975,PTAA
-6.539999962,0.413477264,PTAA
-6.559999943,0.411593487,PTAA
-6.579999924,0.416445902,PTAA
-6.599999905,0.421298307,PTAA
-6.619999886,0.424125727,PTAA
-6.639999866,0.426953148,PTAA
-6.659999847,0.430395875,PTAA
-6.679999828,0.43445392,PTAA
-6.699999809,0.438511938,PTAA
-6.71999979,0.439766307,PTAA
-6.739999771,0.441020675,PTAA
-6.760000229,0.44297484,PTAA
-6.78000021,0.445628802,PTAA
-6.800000191,0.448282764,PTAA
-6.820000172,0.447356587,PTAA
-6.840000153,0.446430377,PTAA
-6.860000134,0.44468922,PTAA
-6.880000114,0.442133133,PTAA
-6.900000095,0.439577046,PTAA
-6.920000076,0.442285299,PTAA
-6.940000057,0.444993577,PTAA
-6.960000038,0.450490777,PTAA
-6.980000019,0.458776793,PTAA
-7.0,0.467062808,PTAA
-7.019999981,0.473697981,PTAA
-7.039999962,0.480333153,PTAA
-7.059999943,0.48429376,PTAA
-7.079999924,0.485579698,PTAA
-7.099999905,0.486865638,PTAA
-7.119999886,0.488518526,PTAA
-7.139999866,0.490171414,PTAA
-7.159999847,0.490652648,PTAA
-7.179999828,0.489962208,PTAA
-7.199999809,0.489271778,PTAA
-7.21999979,0.489730722,PTAA
-7.239999771,0.490189667,PTAA
-7.260000229,0.482655109,PTAA
-7.28000021,0.467127049,PTAA
-7.300000191,0.451598989,PTAA
-7.320000172,0.467297387,PTAA
-7.340000153,0.482996083,PTAA
-7.360000134,0.494490411,PTAA
-7.380000114,0.501780452,PTAA
-7.400000095,0.509070492,PTAA
-7.420000076,0.517490951,PTAA
-7.440000057,0.525911416,PTAA
-7.460000038,0.529560218,PTAA
-7.480000019,0.528437542,PTAA
-7.5,0.527314865,PTAA
-7.519999981,0.530647934,PTAA
-7.539999962,0.533981003,PTAA
-7.559999943,0.540485902,PTAA
-7.579999924,0.550162751,PTAA
-7.599999905,0.55983951,PTAA
-7.619999886,0.550405784,PTAA
-7.639999866,0.540972058,PTAA
-7.659999847,0.532685204,PTAA
-7.679999828,0.525545243,PTAA
-7.699999809,0.518405366,PTAA
-7.71999979,0.519977544,PTAA
-7.739999771,0.521549721,PTAA
-7.760000229,0.523276889,PTAA
-7.78000021,0.525159047,PTAA
-7.800000191,0.527041205,PTAA
-7.820000172,0.538699532,PTAA
-7.840000153,0.550357953,PTAA
-7.860000134,0.55022979,PTAA
-7.880000114,0.538315266,PTAA
-7.900000095,0.526400742,PTAA
-7.920000076,0.538396703,PTAA
-7.940000057,0.550392777,PTAA
-7.960000038,0.560449228,PTAA
-7.980000019,0.568566129,PTAA
-8.0,0.57668303,PTAA
-8.020000458,0.565859585,PTAA
-8.039999962,0.55503614,PTAA
-8.06000042,0.549976009,PTAA
-8.079999924,0.55067941,PTAA
-8.100000381,0.551382812,PTAA
-8.119999886,0.563345398,PTAA
-8.140000343,0.575308199,PTAA
-8.159999847,0.583333525,PTAA
-8.180000305,0.587421677,PTAA
-8.199999809,0.591509974,PTAA
-8.220000267,0.610738306,PTAA
-8.239999771,0.629966639,PTAA
-8.260000229,0.64780801,PTAA
-8.279999733,0.66426242,PTAA
-8.300000191,0.680716829,PTAA
-8.319999695,0.667770924,PTAA
-8.340000153,0.654824737,PTAA
-8.359999657,0.65330351,PTAA
-8.380000114,0.663208112,PTAA
-8.399999619,0.673112196,PTAA
-8.420000076,0.655847753,PTAA
-8.43999958,0.63858331,PTAA
-8.460000038,100.3290747,PTAA
-8.479999542,299.7235133,PTAA
-8.5,499.1179519,PTAA
-8.520000458,1039.050662,PTAA
-8.539999962,1578.983373,PTAA
-8.56000042,1606.036446,PTAA
-8.579999924,1120.190289,PTAA
-8.600000381,634.3441314,PTAA
-8.619999886,594.6250201,PTAA
-8.640000343,554.9144076,PTAA
-8.659999847,528.4103231,PTAA
-8.680000305,515.1117603,PTAA
-8.699999809,501.8134419,PTAA
-8.720000267,514.1076633,PTAA
-8.739999771,526.4018848,PTAA
-8.760000229,510.4740638,PTAA
-8.779999733,466.3242004,PTAA
-8.800000191,422.1743371,PTAA
-8.819999695,417.5661643,PTAA
-8.840000153,412.9583691,PTAA
-8.859999657,406.7240596,PTAA
-8.880000114,398.8631119,PTAA
-8.899999619,391.0022474,PTAA
-8.920000076,387.5129978,PTAA
-8.93999958,384.0237482,PTAA
-8.960000038,378.9667501,PTAA
-8.979999542,372.3420632,PTAA
-9.0,365.7173763,PTAA
-9.020000458,363.3293716,PTAA
-9.039999962,360.9413669,PTAA
-9.06000042,353.1384426,PTAA
-9.079999924,339.9203918,PTAA
-9.100000381,326.7023411,PTAA
-9.119999886,326.0343008,PTAA
-9.140000343,325.3664997,PTAA
-9.159999847,322.3866612,PTAA
-9.180000305,317.0949614,PTAA
-9.199999809,311.8033825,PTAA
-9.220000267,319.1726369,PTAA
-9.239999771,326.5418913,PTAA
-9.260000229,315.2309257,PTAA
-9.279999733,285.2397399,PTAA
-9.300000191,255.2485541,PTAA
-9.319999695,262.5963702,PTAA
-9.340000153,269.9445428,PTAA
-9.359999657,275.6329847,PTAA
-9.380000114,279.6615695,PTAA
