Voc_V,Jsc_mAcm2,FF,PCE_percent,Rs_ohm_cm2,Rsh_ohm_cm2,Device,Scan,File
0.9444748272665009,18.526967213672037,0.4636324133476342,8.112757805063413,15.02830968287362,175.46936490388572,device101,Reverse,device101_LIV1.csv
0.9284571016758489,18.408786271561837,0.46670533240207895,7.97681942775605,14.798977297406674,147.8337811982406,device101,Forward,device101_LIV2.csv
0.8433884892243547,18.351961354289035,0.46127121462441384,7.139478809627012,13.283674902094877,157.08541762279532,device102,Reverse,device102_LIV1.csv
0.8203057456775683,18.178478093756727,0.4554514935528867,6.791651693970876,13.594968606868125,135.76877273109898,device102,Forward,device102_LIV2.csv
1.1262069393553737,19.19120269212037,0.6603414313590409,14.27213477331436,8.752210857360367,2660.7346831113687,device103,Reverse,device103_LIV1.csv
1.1164820763656915,19.13014835159183,0.6887164674579335,14.709928461001223,7.59349277439294,2992.938351255514,device103,Forward,device103_LIV2.csv
1.1196794393125957,18.42781107777466,0.6657654210401042,13.736898498509714,8.590910490708916,4018.0124131392436,device104,Reverse,device104_LIV1.csv
1.11456533980547,18.36016213315575,0.6804666203034403,13.924796967243813,7.773186406152716,2595.819206746536,device104,Forward,device104_LIV2.csv
0.014689287425556877,9.790709163177425,0.24398722155720518,0.0350898862265,1.5008491146259824,1.5000242743615118,device105,Reverse,device105_LIV1.csv
0.014596606589486097,9.733353966347384,0.2434881202169559,0.034593316252,1.4997234060675946,1.4990612218163921,device105,Forward,device105_LIV2.csv
1.067072425896194,18.254312355546226,0.5560370298970779,10.83086368604461,12.000838625882016,365.37545071040864,device106,Reverse,device106_LIV1.csv
1.054314991973296,18.192962233746425,0.5673398467921762,10.882209615094226,12.152187242909262,316.6436276340859,device106,Forward,device106_LIV2.csv
