voltage,current,HTL,Electrode,SourceFile
0.540499985,-0.000762301,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.520500004,-0.000563661,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.500500023,-0.000409677,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.480500013,-0.000281696,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.460500002,-0.000183236,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.440499991,-0.000103806,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.42050001,-4.97e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.4005,-8.07e-06,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.380499989,1.67e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.360500008,3.49e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.340499997,5.49e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.320499986,6.53e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.300500005,6.97e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.280499995,7.31e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.260500014,7.8e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.240500003,8.28e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.220500007,8.11e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.200499997,8.3e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.180500001,8.56e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.160500005,8.84e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.140499994,9.31e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.120499998,9.27e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.100500003,8.99e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.080499999,9.44e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.0605,9.91e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.0405,9.87e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.020500001,9.98e-05,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
0.0005,0.000107738,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.0195,0.000103593,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.039500002,0.000105117,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.059500001,0.000109232,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.079499997,0.000109163,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.0995,0.000106569,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.119499996,0.000117667,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.139500007,0.000121501,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.159500003,0.000125014,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.179499999,0.000125312,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.199499995,0.000131058,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.219500005,0.000132733,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.239500001,0.000138713,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.259499997,0.000159085,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.279500008,0.000168707,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.299499989,0.00019055,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.319499999,0.000241864,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.33950001,0.000251508,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.359499991,0.000294677,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.379500002,0.000350178,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.399500012,0.000423475,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.419499993,0.000520487,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.439500004,0.000643542,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.459500015,0.000803174,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.479499996,0.00100321,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.499500006,0.001251994,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.519500017,0.001556513,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.539499998,0.001923969,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.559499979,0.002353702,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.57950002,0.002857487,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.5995,0.003401598,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.619499981,0.004031197,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.639500022,0.004695604,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.659500003,0.00543389,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.679499984,0.006203908,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.699500024,0.007015543,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.719500005,0.007855575,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.739499986,0.008736642,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.759500027,0.009652092,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.779500008,0.010569355,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.799499989,0.011487002,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.819500029,0.01245729,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.83950001,0.013429029,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.859499991,0.014435826,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.879499972,0.015464678,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.899500012,0.016519363,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.919499993,0.017512768,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.939499974,0.017015374,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.959500015,0.016909989,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.979499996,0.01801191,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-0.999499977,0.018193589,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.019500017,0.018238948,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.039499998,0.019384416,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.059499979,0.020531387,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.07949996,0.022970756,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.099499941,0.024538771,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.119500041,0.026154759,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.139500022,0.027753768,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.159500003,0.029354552,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.179499984,0.030973835,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.199499965,0.032576583,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.219499946,0.034186332,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.239500046,0.035834778,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.259500027,0.037479037,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.279500008,0.039145893,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.299499989,0.040851568,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.319499969,0.042576174,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.33949995,0.044378368,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.359500051,0.046129747,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.379500031,0.047840347,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.399500012,0.049587452,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.419499993,0.051372222,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.439499974,0.053207943,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.459499955,0.055045415,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.479500055,0.056899218,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.499500036,0.058802509,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.519500017,0.060719678,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.539499998,0.062658639,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.559499979,0.064662415,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.57949996,0.066642228,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.599499941,0.068610969,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.619500041,0.070739619,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.639500022,0.072819911,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.659500003,0.074945562,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.679499984,0.077129154,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.699499965,0.07933601,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.719499946,0.081623207,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.739500046,0.083871827,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.759500027,0.086248125,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.779500008,0.088642222,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.799499989,0.091058086,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.819499969,0.093587841,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.83949995,0.096175596,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.859500051,0.098677508,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.879500031,0.101431621,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.899500012,0.104124579,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.919499993,0.106940589,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.939499974,0.109857618,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.959499955,0.112784055,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.979500055,0.115811917,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-1.999500036,0.118905416,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.019500017,0.122050997,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.039499998,0.125400387,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.059499979,0.128741109,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.07949996,0.132165466,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.099499941,0.13562744,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.119499922,0.139241574,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.139499903,0.14296127,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.159499884,0.146752033,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.179500103,0.150710689,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.199500084,0.154729442,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.219500065,0.158844741,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.239500046,0.163186535,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.259500027,0.167652312,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.279500008,0.17220489,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.299499989,0.176846533,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.319499969,0.181799741,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.33949995,0.186794979,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.359499931,0.192123964,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.379499912,0.197815408,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.399499893,0.203297375,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.419500113,0.20920071,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.439500093,0.215420773,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.459500074,0.221648615,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.479500055,0.226741824,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.499500036,0.234953386,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.519500017,0.24207757,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.539499998,0.249832006,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.559499979,0.257836703,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.57949996,0.266454001,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.599499941,0.27509916,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.619499922,0.284385654,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.639499903,0.294087322,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.659499884,0.304039131,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.679500103,0.314852359,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.699500084,0.325803826,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.719500065,0.337491135,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.739500046,0.349958729,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.759500027,0.363050796,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.779500008,0.376262504,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.799499989,0.390626197,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.819499969,0.405870028,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.83949995,0.421528379,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.859499931,0.438036079,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.879499912,0.455404996,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.899499893,0.473226469,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.919500113,0.492109219,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.939500093,0.51195652,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.959500074,0.533155868,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.979500055,0.554982815,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-2.999500036,0.57786918,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.019500017,0.602596752,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.039499998,0.627757247,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.059499979,0.654782182,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.07949996,0.683432515,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.099499941,0.713459666,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.119499922,0.745354975,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.139499903,0.779413919,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.159499884,0.815276433,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.179500103,0.853908574,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.199500084,0.89423165,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.219500065,0.937023969,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.239500046,0.98167297,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.259500027,1.030534153,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.279500008,1.08302068,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.299499989,1.138362793,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.319499969,1.197489665,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.33949995,1.259766333,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.359499931,1.32680735,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.379499912,1.397439125,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.399499893,1.472516579,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.419500113,1.55478995,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.439500093,1.641463253,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.459500074,1.733519403,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.479500055,1.833398358,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.499500036,1.939750884,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.519500017,2.051494646,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.539499998,2.172221432,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.559499979,2.318283046,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.57949996,2.451451504,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.599499941,2.595544279,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.619499922,2.753534025,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.639499903,2.918258068,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.659499884,3.095790894,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.679500103,3.281806338,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.699500084,3.482104702,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.719500065,3.694115742,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.739500046,3.916717709,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.759500027,4.154339348,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.779500008,4.405630946,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.799499989,4.67478126,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.819499969,4.953988061,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.83949995,5.257709039,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.859499931,5.575150634,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.879499912,5.907013192,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.899499893,6.262120635,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.919500113,6.637027613,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.939500093,7.03122628,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.959500074,7.448405783,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.979500055,7.881113747,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-3.999500036,8.341041955,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-4.019499779,8.831845355,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-4.039500237,9.340309902,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-4.059500217,9.885614578,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-4.079500198,10.450639,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-4.099500179,11.04389745,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-4.11950016,11.67504971,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-4.139500141,12.33662441,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-4.159500122,13.02165992,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
-4.179500103,13.74357672,PEDOT,Au,..\raw_csv\type3_breakdown_Au\PEDOT_Au_scan_20V.csv
