Voltage,current
-2.400000095,0.372773416
-2.420000076,0.37653926
-2.440000057,0.375591216
-2.460000038,0.3762294
-2.480000019,0.379036236
-2.5,0.37832992
-2.519999981,0.377380531
-2.539999962,0.380008897
-2.559999943,0.382287888
-2.579999924,0.383810456
-2.599999905,0.383133733
-2.619999886,0.38450416
-2.640000105,0.386140294
-2.660000086,0.387144028
-2.680000067,0.39066838
-2.700000048,0.388850211
-2.720000029,0.391733757
-2.74000001,0.394402377
-2.75999999,0.394552128
-2.779999971,0.396791504
-2.799999952,0.401062359
-2.819999933,0.403577865
-2.839999914,0.403319996
-2.859999895,0.402656321
-2.880000114,0.406221263
-2.900000095,0.404926636
-2.920000076,0.411456339
-2.940000057,0.410086718
-2.960000038,0.412701632
-2.980000019,0.416316649
-3,0.413140058
-3.019999981,0.412839243
-3.039999962,0.415964012
-3.059999943,0.417721479
-3.079999924,0.417483182
-3.099999905,0.419849509
-3.119999886,0.41934137
-3.140000105,0.424487125
-3.160000086,0.425955011
-3.180000067,0.429232288
-3.200000048,0.426112665
-3.220000029,0.435392573
-3.24000001,0.433924452
-3.25999999,0.434180572
-3.279999971,0.432994063
-3.299999952,0.429433022
-3.319999933,0.435054531
-3.339999914,0.432954683
-3.359999895,0.436948366
-3.380000114,0.435900274
-3.400000095,0.434171728
-3.420000076,0.435790206
-3.440000057,0.441360094
-3.460000038,0.436008392
-3.480000019,0.437966829
-3.5,0.440414371
-3.519999981,0.444406035
-3.539999962,0.442359523
-3.559999943,0.449211462
-3.579999924,0.447758205
-3.599999905,0.443762572
-3.619999886,0.442727159
-3.640000105,0.442977227
-3.660000086,0.444813791
-3.680000067,0.450830848
-3.700000048,0.458569961
-3.720000029,0.462514141
-3.74000001,0.460071376
-3.75999999,0.466868599
-3.779999971,0.472225076
-3.799999952,0.485068479
-3.819999933,0.479419125
-3.839999914,0.489013837
-3.859999895,0.485696272
-3.880000114,0.486805636
-3.900000095,0.510482756
-3.920000076,0.485806744
-3.940000057,0.490503178
-3.960000038,0.495830431
-3.980000019,0.49517772
-4,0.514059065
-4.019999981,0.541038247
-4.039999962,0.536788948
-4.059999943,0.539681405
-4.079999924,0.535038845
-4.099999905,0.55569148
-4.119999886,0.546099996
-4.139999866,0.552726383
-4.159999847,0.572858301
-4.179999828,0.586837064
-4.199999809,0.591249768
-4.21999979,0.617523273
-4.239999771,0.642338543
-4.260000229,0.667506788
-4.28000021,0.677400799
-4.300000191,0.710122119
-4.320000172,0.718783012
-4.340000153,0.731898444
-4.360000134,0.732014465
-4.380000114,0.754654726
-4.400000095,0.784904494
-4.420000076,0.764853958
-4.440000057,0.815094804
-4.460000038,0.809547447
-4.480000019,0.839351694
-4.5,0.851303147
-4.519999981,0.875014233
-4.539999962,0.87269946
-4.559999943,0.898738704
-4.579999924,0.923808615
-4.599999905,0.941380535
-4.619999886,1.004302053
-4.639999866,0.992275135
-4.659999847,1.023958588
-4.679999828,1.081055441
-4.699999809,1.060103842
-4.71999979,1.100255962
-4.739999771,1.115159194
-4.760000229,1.165536508
-4.78000021,1.213683324
-4.800000191,1.20788442
-4.820000172,1.234233254
-4.840000153,1.271619498
-4.860000134,1.346150123
-4.880000114,1.351470549
-4.900000095,1.367851655
-4.920000076,1.410479363
-4.940000057,1.418930409
-4.960000038,1.450121327
-4.980000019,1.465135872
-5,1.539627621
-5.019999981,1.506913296
-5.039999962,1.509704664
-5.059999943,1.502222815
-5.079999924,1.565019366
-5.099999905,1.585364561
-5.119999886,1.624237893
-5.139999866,1.648067219
-5.159999847,1.651851189
-5.179999828,1.691621751
-5.199999809,1.712131326
-5.21999979,1.751905519
-5.239999771,1.805818686
-5.260000229,1.886261613
-5.28000021,1.930387978
-5.300000191,1.984820785
-5.320000172,2.048555594
-5.340000153,2.13448911
-5.360000134,2.170000453
-5.380000114,2.184605662
-5.400000095,2.233998781
-5.420000076,2.219373393
-5.440000057,2.293221747
-5.460000038,2.366097002
-5.480000019,2.39582908
-5.5,2.475779942
-5.519999981,2.516848058
-5.539999962,2.583796752
-5.559999943,2.603409367
-5.579999924,2.746463614
-5.599999905,2.77894388
-5.619999886,2.860770989
-5.639999866,2.941879507
-5.659999847,3.009159652
-5.679999828,3.033208645
-5.699999809,3.186176814
-5.71999979,3.130180244
-5.739999771,3.230526342
-5.760000229,3.285646398
-5.78000021,3.270345061
